"Site","Year","bc","TAug","Jan.airT.lead","PDSIsa.lead","Landings"
2,2006,0.29,21.4308060961933,0.444444444444443,1.93666666666667,0
2,2007,0.421568628,20.6670964567317,-0.166666666666667,-0.2625,0
2,2008,0.411764706,20.6614512487307,-4.77777777777778,2.06,0
2,2009,0.485880399,21.9014512667953,-2,3.50333333333333,0
2,2010,4.259615385,21.6195157233256,-3.77777777777778,1.15,0
2,2011,2.147058824,21.2220964070035,0.833333333333333,0.154166666666667,0
2,2012,0.774509804,22.7869351166049,-0.833333333333333,-0.229166666666667,0
2,2013,1.466618288,21.0322575976461,-3.33333333333333,-0.4425,0
2,2014,0.803921569,21.0083867139022,-3.61111111111111,-0.584166666666667,0
2,2015,0.333333334,22.2472576853679,-0.388888888888889,-1.54,0
3,1987,0.138418079096045,20.5827415767875,-2.72222222222222,-1.31666666666667,140.7
3,1988,0.028169014084507,21.0819351661856,1.44444444444445,0.9925,93.2
3,1989,0.0547619047619048,20.5429028962389,3.22222222222222,3.60333333333333,297
3,1990,0.797674418604651,21.6824189966251,0.222222222222221,0.146666666666667,232.6
3,1991,0.630653266331658,20.718225425703,0.555555555555556,-0.425,370.8
3,1992,0.452554744525547,19.6419351646969,1.27777777777778,0.4625,347.3
3,1993,0.135265700483092,20.3612899821367,-4,0.0458333333333333,551
3,1994,0.168224299065421,20.5208060566351,2.61111111111111,-2.41416666666667,402.3
3,1995,0.159574468085106,21.0864511680855,-1.27777777777778,1.09,790.7
3,1996,0.0953545232273839,19.8379028258755,-0.611111111111112,0.895833333333333,1042.5
3,1997,0.0923482849604222,19.9930641480091,3.38888888888889,0.759166666666667,534.6
3,1998,0.250632911392405,20.9301608803334,0.611111111111112,-2.45916666666667,537.4
3,1999,0.665,21.5814512262314,-1.22222222222222,0.215,605.1
3,2000,0.45952380952381,20.680322218596,-0.777777777777777,-0.1375,672.1
3,2001,0.205314009661836,21.1488706505036,3.33333333333333,-2.44916666666667,565
3,2002,0.293975903614458,21.6967738858453,-2.88888888888889,1.9675,1.7
3,2003,0.0204081632653061,21.5130640787231,-4.22222222222222,1.67,437
3,2004,0.0441176470588235,20.4282254948012,-1.11111111111111,-0.139166666666667,401.4
3,2005,0.0203252032520325,21.642580255919,3.61111111111111,2.505,339.1
3,2006,0.352459016393443,21.5583866929675,2.27777777777778,1.86583333333333,394.9
3,2007,0.372031662269129,21.1482254083446,1.5,-0.55,324.2
3,2008,0.064327485380117,21.0216125390532,-2.83333333333333,0.775,243.1
3,2009,0.254545454545455,22.1085480409889,-0.388888888888889,0.57,394.1
3,2010,5.37748344370861,21.9530640620353,-2.16666666666667,-2.05,437.2
3,2011,1.17142857142857,21.6479028908745,2.5,-0.638333333333333,223.8
3,2012,0.88974358974359,22.920322164992,0.999999999999998,-1.00833333333333,54.3
3,2013,0.651933701657459,21.1320964202268,-2.38888888888889,-0.889166666666667,49
3,2014,0.134048257372654,21.1520964880957,-1.72222222222222,-0.705833333333333,66
3,2015,0.0194444444444444,22.4037092821421,0.944444444444446,-2.81,101
4,1992,0.113125,20.3780641646969,0.0555555555555563,0.940833333333333,347.3
4,1993,0.117083333333333,21.2554835305238,-5.44444444444444,0.195,551
4,1994,0.03375,21.3111286211513,1.55555555555555,-1.27166666666667,402.3
4,1995,0.033125,21.6904835874403,-2.44444444444444,0.629166666666667,790.7
4,1996,0.025,20.5912899549078,-1.33333333333333,0.813333333333333,1042.5
4,1997,0.08,20.8537093899446,2.16666666666667,0.365833333333333,534.6
4,1998,0.074375,21.5259674609785,-0.777777777777777,-1.79166666666667,537.4
4,1999,0.124166666666667,22.0996770004249,-2.5,0.425833333333333,605.1
4,2000,0.107916666666667,21.2583867508541,-2.05555555555556,-0.129166666666667,672.1
4,2001,0.0347916666666667,21.9022576988907,1.94444444444444,-1.69833333333333,565
4,2002,0.08875,22.2327415471356,-4.05555555555556,1.28833333333333,1.7
4,2003,0.0395833333333333,22.0861286432393,-5.88888888888889,1.7275,437
4,2004,0.0160661764705882,21.554031898027,-2.72222222222222,-0.118333333333333,401.4
4,2005,0.003125,22.7188706430158,2.16666666666667,2.46333333333333,339.1
4,2006,0.014375,22.270160951032,0.999999999999998,1.8325,394.9
4,2007,0.0695833333333333,22.0662899567317,0.222222222222221,-0.159166666666667,324.2
4,2008,0.0241666666666667,21.8016125067952,-4.55555555555556,0.724166666666667,243.1
4,2009,0.0245833333333333,22.9641931538921,-1.72222222222222,0.734166666666667,394.1
4,2010,0.0497373188405797,22.5630641749385,-3.44444444444444,-0.0583333333333333,437.2
4,2011,0.0748913043478261,22.2690319392616,1.33333333333333,-0.874166666666667,223.8
4,2012,0.0747916666666667,23.5720964069275,-0.222222222222221,-1.92083333333333,54.3
4,2013,0.0541666666666667,22.1264512911945,-3.27777777777778,-2.29916666666667,49
4,2014,0.0183386075949367,22.014999633257,-2.88888888888889,-2.74833333333333,66
4,2015,0.0283333333333333,23.2003222821421,0.166666666666665,-3.78,101
5,1988,0.0535714285714286,21.9266125371533,1.44444444444445,0.9925,93.2
5,1989,0.113207547169811,21.1198383478518,3.22222222222222,3.60333333333333,297
5,1990,0.607843137254902,22.2546770450122,0.222222222222221,0.146666666666667,232.6
5,1991,0.215686274509804,21.3380640869933,0.555555555555556,-0.425,370.8
5,1992,6.42622950819672,20.3780641646969,1.27777777777778,0.4625,347.3
5,1993,1.03703703703704,21.2554835305238,-4,0.0458333333333333,551
5,1994,0.127272727272727,21.3111286211513,2.61111111111111,-2.41416666666667,402.3
5,1995,0.634146341463415,21.6904835874403,-1.27777777777778,1.09,790.7
5,1996,0.410714285714286,20.5912899549078,-0.611111111111112,0.895833333333333,1042.5
5,1997,0.8,20.8537093899446,3.38888888888889,0.759166666666667,534.6
5,1998,4.17021276595745,21.5259674609785,0.611111111111112,-2.45916666666667,537.4
5,1999,19.1071428571429,22.0996770004249,-1.22222222222222,0.215,605.1
5,2000,7.64285714285714,21.2583867508541,-0.777777777777777,-0.1375,672.1
5,2001,2.21311475409836,21.9022576988907,3.33333333333333,-2.44916666666667,565
5,2002,2.15492957746479,22.2327415471356,-2.88888888888889,1.9675,1.7
5,2003,1.375,22.0861286432393,-4.22222222222222,1.67,437
5,2004,0.4,21.554031898027,-1.11111111111111,-0.139166666666667,401.4
5,2005,1.33333333333333,22.7188706430158,3.61111111111111,2.505,339.1
5,2006,1.7536231884058,22.270160951032,2.27777777777778,1.86583333333333,394.9
5,2007,7,22.0662899567317,1.5,-0.55,324.2
5,2008,0.447368421052632,21.8016125067952,-2.83333333333333,0.775,243.1
5,2009,0.222222222222222,22.9641931538921,-0.388888888888889,0.57,394.1
5,2010,1.46376811594203,22.5630641749385,-2.16666666666667,-2.05,437.2
5,2011,0.423076923076923,22.2690319392616,2.5,-0.638333333333333,223.8
5,2012,0.613333333333333,23.5720964069275,0.999999999999998,-1.00833333333333,54.3
5,2013,1.12676056338028,22.1264512911945,-2.38888888888889,-0.889166666666667,49
5,2014,0.972972972972973,22.014999633257,-1.72222222222222,-0.705833333333333,66
5,2015,0.506493506493506,23.2003222821421,0.944444444444446,-2.81,101
6,1988,12.2972972972973,22.9490318935165,-2,-0.443333333333333,93.2
6,1989,17.5555555555556,22.7835479623912,0.38888888888889,2.35416666666667,297
6,1990,4.89583333333333,23.8882253862521,-4.27777777777778,0.118333333333333,232.6
6,1991,10.8448275862069,23.277580296407,-3.5,-0.853333333333333,370.8
6,1992,26.0681818181818,22.1874189715554,-2.55555555555556,0.238333333333333,347.3
6,1993,1.83333333333333,22.7909673857693,-9.94444444444444,0.946666666666667,551
6,1994,2.10714285714286,22.2340319166863,-0.88888888888889,-1.27333333333333,402.3
6,1995,15.6923076923077,23.2577415441539,-5.83333333333333,1.85666666666667,790.7
6,1996,3.87878787878788,22.4367738430819,-4.72222222222222,1.01083333333333,1042.5
6,1997,2.14285714285714,22.6346770523123,-0.833333333333333,0.345833333333333,534.6
6,1998,20.8,23.5459673160006,-4.33333333333333,-1.9375,537.4
6,1999,12.3478260869565,23.7938706011822,-5.33333333333333,1.49416666666667,605.1
6,2000,7,22.8132253340295,-4.27777777777778,0.680833333333333,672.1
6,2001,8.98360655737705,23.4851608469175,-0.222222222222221,-2.34583333333333,565
6,2002,10.5423728813559,24.0403222261912,-8,1.0225,1.7
6,2003,1.765625,23.2570963574586,-8.77777777777778,2.5475,437
6,2004,2.88135593220339,22.7406447402727,-6,1.59333333333333,401.4
6,2005,7.61666666666667,24.3891931435343,0.111111111111113,2.47,339.1
6,2006,17.5423728813559,23.802580275137,-1.72222222222222,2.6575,394.9
6,2007,7.72307692307692,23.2277415548068,-2.22222222222222,2.29166666666667,324.2
6,2008,1.265625,22.9816125409129,-7.38888888888889,1.37333333333333,243.1
6,2009,2.58064516129032,24.5737092062623,-3.83333333333333,0.7425,394.1
6,2010,4.03448275862069,24.0641931110528,-6,1.62,437.2
6,2011,7.71875,23.7533866650278,-1.38888888888889,-0.183333333333333,223.8
6,2012,8.2,25.177418960527,-2.88888888888889,-0.4375,54.3
6,2013,1.34328358208955,23.2191931015175,-6.27777777777778,-0.0375,49
6,2014,0.383561643835616,23.4245157191146,-6.44444444444445,-0.936666666666667,66
6,2015,0.947368421052632,24.669838334624,-2.55555555555556,-1.06,101
7,1988,4.70909090909091,22.9490318935165,-2,-0.443333333333333,93.2
7,1989,3.04888888888889,22.7835479623912,0.38888888888889,2.35416666666667,297
7,1990,2.73732718894009,23.8882253862521,-4.27777777777778,0.118333333333333,232.6
7,1991,6.49767441860465,23.277580296407,-3.5,-0.853333333333333,370.8
7,1992,5.45248868778281,22.1874189715554,-2.55555555555556,0.238333333333333,347.3
7,1993,1.22222222222222,22.7909673857693,-9.94444444444444,0.946666666666667,551
7,1994,1.20814479638009,22.2340319166863,-0.88888888888889,-1.27333333333333,402.3
7,1995,2.05882352941176,23.2577415441539,-5.83333333333333,1.85666666666667,790.7
7,1996,0.617647058823529,22.4367738430819,-4.72222222222222,1.01083333333333,1042.5
7,1997,13.5567010309278,22.6346770523123,-0.833333333333333,0.345833333333333,534.6
7,1998,27.5050505050505,23.5459673160006,-4.33333333333333,-1.9375,537.4
7,1999,16.1734104046243,23.7938706011822,-5.33333333333333,1.49416666666667,605.1
7,2000,1.18009478672986,22.8132253340295,-4.27777777777778,0.680833333333333,672.1
7,2001,2.32211538461538,23.4851608469175,-0.222222222222221,-2.34583333333333,565
7,2002,3.54761904761905,24.0403222261912,-8,1.0225,1.7
7,2003,0.779279279279279,23.2570963574586,-8.77777777777778,2.5475,437
7,2004,0.904545454545455,22.7406447402727,-6,1.59333333333333,401.4
7,2005,1.42081447963801,24.3891931435343,0.111111111111113,2.47,339.1
7,2006,1.84615384615385,23.802580275137,-1.72222222222222,2.6575,394.9
7,2007,1.1447963800905,23.2277415548068,-2.22222222222222,2.29166666666667,324.2
7,2008,2.13963963963964,22.9816125409129,-7.38888888888889,1.37333333333333,243.1
7,2009,9.60098522167488,24.5737092062623,-3.83333333333333,0.7425,394.1
7,2010,5.14932126696833,24.0641931110528,-6,1.62,437.2
7,2011,1.98,23.7533866650278,-1.38888888888889,-0.183333333333333,223.8
7,2012,2.82327586206897,25.177418960527,-2.88888888888889,-0.4375,54.3
7,2013,1.36150234741784,23.2191931015175,-6.27777777777778,-0.0375,49
7,2014,3.8859649122807,23.4245157191146,-6.44444444444445,-0.936666666666667,66
7,2015,1.04310344827586,24.669838334624,-2.55555555555556,-1.06,101
8,1996,3.375,22.7187092624368,0.722222222222221,2.50666666666667,1632.6
8,1997,9.32,22.7825802619897,5.11111111111111,1.82333333333333,1946.2
8,1998,1.84579439252336,23.8246769934199,2.5,-2.79833333333333,2424.5
8,1999,1.19417475728155,23.9117737786016,0.166666666666665,-1.36333333333333,2381.9
8,2000,1.61111111111111,23.4079028340295,0.277777777777778,-0.53,2206.2
8,2001,0.550239234449761,23.6512899275626,4.05555555555555,-3.91,2009.6
8,2002,2.04651162790698,24.5148383068363,-1.72222222222222,1.64416666666667,2721.4
8,2003,0.23828125,23.3448383252005,-2.55555555555556,0.5125,1726.6
8,2004,0.943548387096774,23.2083867241437,0.611111111111112,-0.436666666666667,1866.7
8,2005,1.38152610441767,24.8667737886956,4.88888888888889,0.224166666666667,2713.4
8,2006,1.42790697674419,24.1246769525564,4,0.00916666666666668,2617.1
8,2007,0.703517587939699,23.8604834580326,2.55555555555556,-1.69583333333333,2103
8,2008,1.15652173913043,23.2129027828484,-1.05555555555555,0.6925,2504.8
8,2009,1.69626168224299,25.0087092546494,0.555555555555556,1.94916666666667,116.6
8,2010,1.92213114754098,24.645644723956,-1.11111111111111,-2.25666666666667,4290.6
8,2011,0.782383419689119,24.3514511488987,3.61111111111111,0.0616666666666667,4354.2
8,2012,1.44194756554307,25.4379027669786,2.44444444444444,0.7775,3353.3
8,2013,0.683794466403162,23.5353222144207,-1.66666666666667,0.6275,1991.6
8,2014,3.31506849315068,23.7779028158888,-0.499999999999999,1.94583333333333,1422.8
9,1978,8.2632,26.0199994184077,0.666666666666668,1.38,141.8
9,1979,5.5615,24.7299994472414,0.666666666666668,0.6325,217.9
9,1980,14.1538,25.549999428913,-2.72222222222222,-1.71916666666667,968.1
9,1981,5.5122,24.8999994434416,-3.16666666666667,-1.25083333333333,442.5
9,1982,2.0788,24.0724189156045,1.44444444444445,0.4925,350.9
9,1983,2.5907,24.2667738587237,-2.05555555555556,2.13916666666667,532.8
9,1984,9.4467,24.7832253261304,-2.05555555555556,-2.96083333333333,497.4
9,1985,60.9754,24.6499995725362,0.777777777777777,-2.07833333333333,1270.6
9,1986,28.0875,24.5701609432804,-0.111111111111111,-2.37833333333333,1409.3
9,1987,23.4675,24.7769350403899,-1.83333333333333,-2.55916666666667,1757.1
9,1988,32.2116,23.6737092944311,3.11111111111111,0.285,1760.5
9,1989,43.7966,24.2446770084671,5.27777777777778,0.821666666666667,2355.3
9,1990,11.4235,25.1059673043016,2.16666666666667,-1.59416666666667,3178.3
9,1991,28.5336,24.755806035249,2.27777777777778,-1.52166666666667,3068.5
9,1992,30.1941,23.4366125159549,3.38888888888889,0.3825,2047
9,1993,47.4641,23.9199996089293,-2.22222222222222,0.3075,2888.4
9,1994,48.6807,22.7993544306159,3.44444444444445,-1.81166666666667,2805.5
9,1995,28.4034,24.3620963493002,0.333333333333334,1.22166666666667,3405
9,1996,21.8866,23.7561286623456,1.16666666666667,0.985,1672.2
9,1997,50.1807,23.604838290372,5.27777777777778,0.194166666666667,2429
9,1998,25.3319,24.764031909346,3.38888888888889,-2.8375,1889.5
9,1999,36.3319,24.7667737770727,0.722222222222221,1.63166666666667,2222
9,2000,19.7435,24.2466124930086,0.611111111111112,-0.0541666666666667,1821.3
9,2001,17.2668,24.4167737964428,4.44444444444444,-2.71333333333333,1826.6
9,2002,17.6008,25.3667738049722,-1.33333333333333,2.75333333333333,1372.6
9,2003,8.2479,23.5559673560415,-1.77777777777778,3.3025,804.6
9,2004,14.4578,24.4520963663233,1.27777777777778,1.45,1003.9
9,2005,9.0519,25.6901607055158,5.61111111111111,0.0825,1287
9,2006,23.4954,25.0338705475782,4.5,0.0858333333333333,1278
9,2007,29.515,25.2082253586119,2.61111111111111,-2.57333333333333,1723.4
9,2008,13.3648,24.1682253773114,-0.722222222222223,-0.76,1591.2
9,2009,20.056,25.9022575920538,0.722222222222221,1.57333333333333,1548.5
9,2010,14.3814,25.6377414801564,-0.944444444444444,-2.5775,1864.1
9,2011,12.3001,25.1229027750611,4.05555555555555,-2.13583333333333,1588.5
9,2012,10.0839,25.8393543474361,3,0.479166666666667,2073.2
9,2013,12.7565,24.4049995837478,-1.11111111111111,1.35166666666667,1128.6
9,2014,16.6407,24.5958060560719,0.0555555555555563,0.02,858.5
9,2015,34.185,25.9162898813706,1.33333333333333,-0.99,963.3
10,1989,253.6167081,24.7246768087897,6.11111111111111,0.6125,20598.8
10,1990,274.028497,25.3874187549468,3.5,-2.48166666666667,23036.5
10,1991,349.5252903,24.9974187894425,3.44444444444445,-1.5475,22569.3
10,1992,284.0284541,23.7627413498259,4.44444444444444,1.4075,13233.3
10,1993,454.9467197,24.4245155978003,-0.388888888888889,-0.635,27108.7
10,1994,849.4085351,23.2558059412611,4.38888888888889,-2.9525,20383.6
10,1995,400.1571924,24.5893543226873,1.55555555555555,0.650833333333333,19288.8
10,1996,422.9387007,24.1277413037972,2.55555555555556,1.08083333333333,16862.3
10,1997,296.9000063,23.9883866137591,5.88888888888889,1.49666666666667,19948.6
10,1998,175.5315211,24.7638703866041,4.66666666666667,-3.02,13402.2
10,1999,322.8709257,25.3093543151372,1.66666666666667,1.39083333333333,15340.9
10,2000,367.7049338,24.5391929486538,2.05555555555556,-0.1075,9715.8
10,2001,363.7352564,24.6638704357976,5.11111111111111,-3.055,10987
10,2002,515.6594392,25.7770961815851,-0.388888888888889,1.76166666666667,11447.8
10,2003,300.6020007,24.1156446382996,-0.166666666666667,2.975,11893.5
10,2004,375.5015363,24.745321967291,2.5,1.68333333333333,14687
10,2005,359.7200153,26.0198381555158,6.38888888888889,-0.34,15263.8
10,2006,322.4722493,25.5196768222556,5.33333333333333,-0.0925,13351
10,2007,368.9790711,25.49209618087,3.38888888888889,-1.82583333333333,13960.7
10,2008,137.315541,24.3485477274727,0.499999999999999,0.1425,15817.7
10,2009,442.3314596,26.113870301086,1.27777777777778,1.1625,17599.9
10,2010,863.1913476,25.8648381119306,0.166666666666665,-3.79666666666667,30214.6
10,2011,581.6119056,25.2919349298998,5.38888888888889,-2.99583333333333,22688.5
10,2012,365.4153923,25.982257450178,4.05555555555555,1.46083333333333,19830.5
10,2013,122.165838,24.5953220945543,0.277777777777778,-0.26,10960.6
10,2014,180.0878227,24.8446768462332,1.55555555555555,0.0133333333333333,11220.3
10,2015,280.4403666,26.1520962597576,2.44444444444444,-0.36,12998.3
11,1977,26.13286713,24.699999447912,-0.833333333333333,1.58416666666667,9144.2
11,1978,4.81097561,25.7099994253367,0.999999999999998,1.1475,7525.2
11,1979,5.97740113,24.409999454394,1.16666666666667,0.663333333333333,11264.9
11,1980,3.021052632,25.3299994338304,-2.22222222222222,-1.34833333333333,11477.8
11,1981,15.12,24.6399994492531,-2.5,-0.16,26016.9
11,1982,9.711956522,24.5853222251854,1.88888888888889,0.543333333333333,18695.1
11,1983,23.86592179,25.5017736838748,-1.5,2.33416666666667,22049.4
11,1984,33.59677419,25.3582253460592,-1.44444444444445,-2.2525,21229.2
11,1985,33.53296703,25.2014512046977,1.27777777777778,-1.93333333333333,25163.9
11,1986,27.07253886,25.060805994685,0.499999999999999,-2.5225,21821.6
11,1987,15.27272727,25.3595156402933,-1.38888888888889,-3.22916666666667,20063.4
11,1988,19.07518797,24.7270962663081,3.44444444444445,0.111666666666667,20052.1
11,1989,28.84666667,24.9654834635445,5.44444444444444,1.77666666666667,20598.8
11,1990,30.08695652,25.6414511306821,2.61111111111111,-1.73916666666667,23036.5
11,1991,20.38378378,25.2964512160211,3,-2.30083333333333,22569.3
11,1992,25.52542373,24.2324188902755,3.66666666666667,0.401666666666667,13233.3
11,1993,25.5959596,24.6275801440931,-1.77777777777778,-0.334166666666667,27108.7
11,1994,23.8839779,23.8522576933743,4,-2.1,20383.6
11,1995,7.824324324,24.8979027726783,0.333333333333334,0.9375,19288.8
11,1996,34.92307692,24.588225391393,1.94444444444444,0.918333333333333,16862.3
11,1997,24.08108108,24.4912899388861,5.55555555555556,1.12333333333333,19948.6
11,1998,8.891402715,25.0677415415075,4.05555555555555,-3.0225,13402.2
11,1999,17.92893401,25.8498382164682,1.33333333333333,1.68333333333333,15340.9
11,2000,8.708333333,24.7482254320688,1.05555555555555,0.0858333333333333,9715.8
11,2001,9.809954751,24.970644752079,4.72222222222222,-3.09666666666667,10987
11,2002,10.1719457,26.0851608563768,-0.666666666666666,2.38416666666667,11447.8
11,2003,11.65454546,24.5367737798667,-0.88888888888889,1.3875,11893.5
11,2004,10.35585586,24.9467738054952,1.94444444444444,0.263333333333333,14687
11,2005,18.69369369,26.4837092080862,6,0.0433333333333334,15263.8
11,2006,20.06486487,26.0358060341314,4.88888888888889,0.0666666666666667,13351
11,2007,6.031531532,26.0112898297067,3.16666666666667,-2.9875,13960.7
11,2008,14.89189189,25.1853221063589,-0.222222222222221,-0.9525,15817.7
11,2009,17.90990991,25.7498382249976,1.05555555555555,1.2975,17599.9
11,2010,40.41441441,26.0591931436819,-0.444444444444445,-1.37,30214.6
11,2011,33.49315069,25.9846769711799,4.16666666666667,-1.24083333333333,22688.5
11,2012,32.90540541,26.0603221732577,3.38888888888889,0.658333333333333,19830.5
11,2013,15.42792793,24.7183866680811,-0.88888888888889,0.675,10960.6
11,2014,16.68161435,24.9435479793383,0.333333333333334,-0.298333333333333,11220.3
11,2015,25.23423423,26.1593543045252,1.72222222222222,-0.83,12998.3
12,1956,19.68,24.8499994445592,2.27777777777778,0.531666666666667,11678.1
12,1957,18.55,24.6099994499236,1.16666666666667,2.64416666666667,11285.4
12,1958,15.5,25.259999435395,2.77777777777778,0.608333333333333,8052.9
12,1959,10.39,25.5899994280189,4.11111111111111,1.105,9592.8
12,1960,67.87,24.9099994432181,0.499999999999999,2.49833333333333,17812.8
12,1961,6.3,25.3699994329363,2.77777777777778,2.30666666666667,19947.5
12,1962,8.57,24.7099994476885,1.5,0.366666666666667,24345
12,1963,8.05,25.0599994398654,4.05555555555555,-0.395833333333333,20928.3
